R,E
3.7611611611611613,-7.8319392822747789
3.7664664664664667,-7.831640356123299
3.771771771771772,-7.8313406855409635
3.7770770770770765,-7.8310402777909545
3.7823823823823819,-7.8307391400851856
3.7876876876876873,-7.8304372795846922
3.7929929929929926,-7.8301347034000397
3.798298298298298,-7.8298314185916826
3.8036036036036034,-7.8295274321704058
3.8089089089089088,-7.8292227510977339
3.8142142142142141,-7.8289173822863063
3.8195195195195195,-7.8286113326002429
3.8248248248248249,-7.8283046088556141
3.8301301301301303,-7.827997217820684
3.8354354354354356,-7.8276891662164978
3.840740740740741,-7.8273804607170918
3.8460460460460455,-7.8270711079499451
3.8513513513513509,-7.8267611144963087
3.8566566566566562,-7.8264504868917149
3.8619619619619616,-7.8261392316261116
3.867267267267267,-7.8258273551444688
3.8725725725725724,-7.8255148638469993
3.8778778778778777,-7.8252017640895675
3.8831831831831831,-7.8248880621840788
3.8884884884884885,-7.8245737643987532
3.8937937937937939,-7.8242588769585701
3.8990990990990992,-7.8239434060456094
3.9044044044044046,-7.8236273577993307
3.9097097097097091,-7.8233107383169749
3.9150150150150145,-7.8229935536539585
3.9203203203203199,-7.82267580982412
3.9256256256256252,-7.8223575128000888
3.9309309309309306,-7.8220386685136951
3.936236236236236,-7.8217192828562121
3.9415415415415413,-7.8213993616787407
3.9468468468468467,-7.8210789107925498
3.9521521521521521,-7.8207579359693655
3.9574574574574575,-7.820436442941725
3.9627627627627628,-7.8201144374033111
3.9680680680680682,-7.8197919250092189
3.9733733733733736,-7.8194689113763793
3.9786786786786781,-7.8191454020838096
3.9839839839839835,-7.8188214026728584
3.9892892892892888,-7.818496918647682
3.9945945945945942,-7.818171955475461
3.9998998998998996,-7.817846518586661
4.005205205205205,-7.8175206133754704
4.0105105105105103,-7.817194245200028
4.0158158158158157,-7.8168674193826835
4.0211211211211211,-7.8165401412103748
4.0264264264264265,-7.816212415934924
4.0317317317317318,-7.8158842487732914
4.0370370370370372,-7.8155556449078647
4.0423423423423426,-7.8152266094868459
4.0476476476476471,-7.814897147624376
4.0529529529529524,-7.8145672644010222
4.0582582582582578,-7.8142369648638752
4.0635635635635632,-7.8139062540269828
4.0688688688688686,-7.8135751368715356
4.0741741741741739,-7.8132436183462106
4.0794794794794793,-7.8129117033674023
4.0847847847847847,-7.8125793968195172
4.0900900900900901,-7.8122467035552541
4.0953953953953954,-7.8119136283958817
4.1007007007007008,-7.811580176131474
4.1060060060060062,-7.8112463515212518
4.1113113113113116,-7.8109121592937569
4.116616616616616,-7.810577604147201
4.1219219219219214,-7.8102426907496501
4.1272272272272268,-7.8099074237393662
4.1325325325325322,-7.809571807725006
4.1378378378378375,-7.8092358472858825
4.1431431431431429,-7.8088995469722811
4.1484484484484483,-7.808562911305601
4.1537537537537537,-7.8082259447787488
4.159059059059059,-7.8078886518562873
4.1643643643643644,-7.807551036974683
4.1696696696696698,-7.8072131045426101
4.1749749749749752,-7.8068748589411356
4.1802802802802805,-7.806536304524041
4.185585585585585,-7.8061974456179364
4.1908908908908904,-7.8058582865226676
4.1961961961961958,-7.8055188315113764
4.2015015015015011,-7.8051790848308515
4.2068068068068065,-7.8048390507017329
4.2121121121121119,-7.804498733318777
4.2174174174174173,-7.8041581368509689
4.2227227227227226,-7.8038172654419125
4.228028028028028,-7.8034761232099168
4.2333333333333334,-7.8031347142483272
4.2386386386386388,-7.802793042625674
4.2439439439439441,-7.8024511123859126
4.2492492492492486,-7.8021089275486926
4.254554554554554,-7.8017664921094934
4.2598598598598594,-7.8014238100399016
4.2651651651651648,-7.8010808852877984
4.2704704704704701,-7.80073772177757
4.2757757757757755,-7.8003943234103463
4.2810810810810809,-7.8000506940641827
4.2863863863863862,-7.7997068375942851
4.2916916916916916,-7.7993627578331699
4.296996996996997,-7.7990184585909494
4.3023023023023024,-7.7986739436554595
4.3076076076076077,-7.7983292167925136
4.3129129129129131,-7.7979842817460572
4.3182182182182176,-7.7976391422384044
4.323523523523523,-7.7972938019703886
4.3288288288288284,-7.796948264621621
4.3341341341341337,-7.7966025338506189
4.3394394394394391,-7.7962566132950277
4.3447447447447445,-7.7959105065718228
4.3500500500500499,-7.7955642172774695
4.3553553553553552,-7.7952177489880894
4.3606606606606606,-7.7948711052597464
4.365965965965966,-7.7945242896284963
4.3712712712712714,-7.7941773056106491
4.3765765765765767,-7.793830156702918
4.3818818818818821,-7.7934828463826538
